v4geneID	Chromosome	Start	Stop	v4geneID.1	X..	v5chromosome	v5start	v5stop	v5geneID	v5geneID.1	v5..	v5length
Zm00001d005465	chr2	174849646	174850563	Zm00001d005465	+	chr2	174849646	174850563	Zm00001eb097020	Zm00001eb097020	+	917
Zm00001d005472	chr2	175035362	175036687	Zm00001d005472	+	chr2	175035362	175036687	Zm00001eb097070	Zm00001eb097070	+	1325
Zm00001d005506	chr2	176288969	176291842	Zm00001d005506	+	chr2	176288969	176291842	Zm00001eb097340	Zm00001eb097340	+	2873
Zm00001d005536	chr2	177335949	177336377	Zm00001d005536	+	chr2	177335862	177336377	Zm00001eb097590	Zm00001eb097590	+	428
Zm00001d005552	chr2	177952159	177952647	Zm00001d005552	-	chr2	177952132	177952647	Zm00001eb097760	Zm00001eb097760	-	488
Zm00001d005566	chr2	178334445	178335655	Zm00001d005566	-	chr2	178334445	178335655	Zm00001eb097850	Zm00001eb097850	-	1210
Zm00001d005594	chr2	179746923	179748813	Zm00001d005594	+	chr2	179746923	179748813	Zm00001eb098100	Zm00001eb098100	+	1890
Zm00001d005622	chr2	180591635	180593130	Zm00001d005622	+	chr2	180591635	180593130	Zm00001eb098330	Zm00001eb098330	+	1495
Zm00001d005653	chr2	181737615	181739589	Zm00001d005653	+	chr2	181737615	181739589	Zm00001eb098610	Zm00001eb098610	+	1974
Zm00001d005661	chr2	182188106	182189206	Zm00001d005661	+	chr2	182188106	182189206	Zm00001eb098670	Zm00001eb098670	+	1100
Zm00001d005674	chr2	182486514	182500968	Zm00001d005674	-	chr2	182486514	182500968	Zm00001eb098760	Zm00001eb098760	-	14454
Zm00001d005685	chr2	182887918	182889054	Zm00001d005685	+	chr2	182887918	182889054	Zm00001eb098900	Zm00001eb098900	+	1136
Zm00001d005742	chr2	185117379	185118596	Zm00001d005742	+	chr2	185117379	185118596	Zm00001eb099420	Zm00001eb099420	+	1217
Zm00001d005750	chr2	185608728	185611636	Zm00001d005750	+	chr2	185608728	185611581	Zm00001eb099470	Zm00001eb099470	+	2853
Zm00001d005759	chr2	186365302	186365928	Zm00001d005759	+	chr2	186365560	186365928	Zm00001eb099560	Zm00001eb099560	+	368
Zm00001d005792	chr2	188376104	188378464	Zm00001d005792	-	chr2	188376352	188378464	Zm00001eb099940	Zm00001eb099940	-	2112
Zm00001d005803	chr2	188744459	188745177	Zm00001d005803	-	chr2	188744452	188745285	Zm00001eb100010	Zm00001eb100010	-	718
Zm00001d005813	chr2	189039642	189040895	Zm00001d005813	-	chr2	189039642	189040895	Zm00001eb100130	Zm00001eb100130	-	1253
Zm00001d005814	chr2	189051491	189052689	Zm00001d005814	+	chr2	189051491	189052689	Zm00001eb100140	Zm00001eb100140	+	1198
Zm00001d005821	chr2	189237511	189239845	Zm00001d005821	-	chr2	189237511	189239845	Zm00001eb100200	Zm00001eb100200	-	2334
Zm00001d005822	chr2	189241563	189245387	Zm00001d005822	+	chr2	189241563	189245387	Zm00001eb100210	Zm00001eb100210	+	3824
Zm00001d005828	chr2	189551951	189556476	Zm00001d005828	-	chr2	189551853	189556839	Zm00001eb100260	Zm00001eb100260	-	4525
Zm00001d005830	chr2	189762840	189763892	Zm00001d005830	+	chr2	189762840	189763892	Zm00001eb100300	Zm00001eb100300	+	1052
Zm00001d005840	chr2	190072769	190078886	Zm00001d005840	-	.	-1	-1	.	-1	.	0
Zm00001d005859	chr2	190528341	190529699	Zm00001d005859	-	chr2	190528341	190529699	Zm00001eb100570	Zm00001eb100570	-	1358
Zm00001d005867	chr2	190720990	190721884	Zm00001d005867	-	chr2	190720990	190721884	Zm00001eb100630	Zm00001eb100630	-	894
Zm00001d005873	chr2	190905564	190907294	Zm00001d005873	+	chr2	190905564	190908893	Zm00001eb100670	Zm00001eb100670	+	1730
Zm00001d005875	chr2	190994419	190995653	Zm00001d005875	+	chr2	190994419	190995653	Zm00001eb100690	Zm00001eb100690	+	1234
Zm00001d005895	chr2	191582969	191583265	Zm00001d005895	+	chr2	191582969	191583265	Zm00001eb100840	Zm00001eb100840	+	296
Zm00001d005901	chr2	191757163	191758043	Zm00001d005901	+	chr2	191757163	191758043	Zm00001eb100900	Zm00001eb100900	+	880
Zm00001d005910	chr2	191983977	191984960	Zm00001d005910	-	chr2	191983977	191984960	Zm00001eb100960	Zm00001eb100960	-	983
Zm00001d005931	chr2	192787978	192788838	Zm00001d005931	-	chr2	192787978	192788838	Zm00001eb101130	Zm00001eb101130	-	860
Zm00001d005948	chr2	193063756	193086941	Zm00001d005948	-	.	-1	-1	.	-1	.	0
Zm00001d005962	chr2	193553516	193554010	Zm00001d005962	-	chr2	193553516	193554103	Zm00001eb101350	Zm00001eb101350	-	494
Zm00001d005978	chr2	194077484	194077957	Zm00001d005978	-	chr2	194077484	194077957	Zm00001eb101500	Zm00001eb101500	-	473
Zm00001d005993	chr2	194429111	194429950	Zm00001d005993	+	chr2	194429111	194429950	Zm00001eb101630	Zm00001eb101630	+	839
Zm00001d005996	chr2	194445844	194446281	Zm00001d005996	+	chr2	194445844	194446281	Zm00001eb101660	Zm00001eb101660	+	437
Zm00001d006010	chr2	194725946	194726584	Zm00001d006010	+	chr2	194725946	194726584	Zm00001eb101770	Zm00001eb101770	+	638
Zm00001d006022	chr2	194922195	194925003	Zm00001d006022	+	chr2	194922195	194925003	Zm00001eb101880	Zm00001eb101880	+	2808
Zm00001d006050	chr2	196771972	196773425	Zm00001d006050	-	chr2	196771972	196773425	Zm00001eb102130	Zm00001eb102130	-	1453
Zm00001d006060	chr2	197091953	197092336	Zm00001d006060	+	chr2	197091953	197092336	Zm00001eb102220	Zm00001eb102220	+	383
Zm00001d006063	chr2	197247935	197253435	Zm00001d006063	+	chr2	197247935	197253435	Zm00001eb102240	Zm00001eb102240	+	5500
Zm00001d006066	chr2	197408973	197421831	Zm00001d006066	-	chr2	197409543	197411538	Zm00001eb102280	Zm00001eb102280	-	1995
Zm00001d006082	chr2	197815923	197819254	Zm00001d006082	-	chr2	197815915	197819254	Zm00001eb102370	Zm00001eb102370	-	3331
Zm00001d006126	chr2	199472001	199474405	Zm00001d006126	+	chr2	199472001	199474405	Zm00001eb102770	Zm00001eb102770	+	2404
Zm00001d006152	chr2	200046746	200047609	Zm00001d006152	+	chr2	200044115	200051718	Zm00001eb102960	Zm00001eb102960	+	863
Zm00001d006158	chr2	200233341	200233979	Zm00001d006158	-	chr2	200233341	200233769	Zm00001eb103010	Zm00001eb103010	-	428
Zm00001d006171	chr2	200599536	200601134	Zm00001d006171	-	chr2	200599536	200601134	Zm00001eb103130	Zm00001eb103130	-	1598
Zm00001d006172	chr2	200695232	200702271	Zm00001d006172	-	chr2	200695232	200703240	Zm00001eb103140	Zm00001eb103140	-	7039
Zm00001d006199	chr2	201685280	201686904	Zm00001d006199	+	chr2	201685280	201686904	Zm00001eb103380	Zm00001eb103380	+	1624
Zm00001d006203	chr2	201850056	201851676	Zm00001d006203	+	chr2	201850056	201851676	Zm00001eb103390	Zm00001eb103390	+	1620
Zm00001d006229	chr2	202536476	202537536	Zm00001d006229	+	chr2	202536095	202538107	Zm00001eb103650	Zm00001eb103650	+	1060
Zm00001d006231	chr2	202577664	202578559	Zm00001d006231	-	chr2	202577600	202578559	Zm00001eb103680	Zm00001eb103680	-	895
Zm00001d006256	chr2	203054650	203055447	Zm00001d006256	+	chr2	203054650	203055447	Zm00001eb103980	Zm00001eb103980	+	797
Zm00001d006279	chr2	203522590	203523030	Zm00001d006279	+	chr2	203522590	203523030	Zm00001eb104130	Zm00001eb104130	+	440
Zm00001d006282	chr2	203606793	203607251	Zm00001d006282	+	chr2	203606793	203607251	Zm00001eb104160	Zm00001eb104160	+	458
Zm00001d006285	chr2	203671500	203671949	Zm00001d006285	-	chr2	203671500	203671946	Zm00001eb104190	Zm00001eb104190	-	446
Zm00001d006297	chr2	204127390	204130696	Zm00001d006297	-	chr2	204127390	204130696	Zm00001eb104300	Zm00001eb104300	-	3306
Zm00001d006309	chr2	204367165	204372510	Zm00001d006309	+	chr2	204367165	204372510	Zm00001eb104400	Zm00001eb104400	+	5345
Zm00001d006399	chr2	206682082	206682959	Zm00001d006399	+	chr2	206682082	206682959	Zm00001eb105210	Zm00001eb105210	+	877
Zm00001d006417	chr2	207362607	207373670	Zm00001d006417	-	chr2	207362607	207373670	Zm00001eb105360	Zm00001eb105360	-	11063
Zm00001d006437	chr2	208240050	208240991	Zm00001d006437	+	chr2	208239149	208240991	Zm00001eb105530	Zm00001eb105530	+	941
Zm00001d006446	chr2	208529248	208530614	Zm00001d006446	-	chr2	208529248	208530614	Zm00001eb105580	Zm00001eb105580	-	1366
Zm00001d006450	chr2	208612413	208613825	Zm00001d006450	-	chr2	208612413	208613825	Zm00001eb105630	Zm00001eb105630	-	1412
Zm00001d006458	chr2	208927980	208928219	Zm00001d006458	+	.	-1	-1	.	-1	.	0
Zm00001d006495	chr2	209883297	209883590	Zm00001d006495	+	.	-1	-1	.	-1	.	0
Zm00001d006505	chr2	210210984	210211514	Zm00001d006505	+	.	-1	-1	.	-1	.	0
Zm00001d006521	chr2	210504992	210507448	Zm00001d006521	-	chr2	210504992	210507448	Zm00001eb106250	Zm00001eb106250	-	2456
Zm00001d006524	chr2	210544492	210545103	Zm00001d006524	+	chr2	210544492	210545103	Zm00001eb106290	Zm00001eb106290	+	611
Zm00001d006534	chr2	210673514	210675023	Zm00001d006534	+	chr2	210673514	210675023	Zm00001eb106370	Zm00001eb106370	+	1509
Zm00001d006566	chr2	211058853	211060464	Zm00001d006566	+	.	-1	-1	.	-1	.	0
Zm00001d006568	chr2	211161438	211162009	Zm00001d006568	-	chr2	211161438	211162118	Zm00001eb106650	Zm00001eb106650	-	571
Zm00001d006632	chr2	213069443	213071779	Zm00001d006632	-	.	-1	-1	.	-1	.	0
Zm00001d006672	chr2	214007269	214008115	Zm00001d006672	+	chr2	214007330	214008115	Zm00001eb107630	Zm00001eb107630	+	785
Zm00001d006687	chr2	214429659	214430697	Zm00001d006687	+	chr2	214429659	214430697	Zm00001eb107800	Zm00001eb107800	+	1038
Zm00001d006688	chr2	214451807	214453467	Zm00001d006688	+	chr2	214451807	214453467	Zm00001eb107810	Zm00001eb107810	+	1660
Zm00001d006697	chr2	214515283	214516940	Zm00001d006697	-	chr2	214515283	214516940	Zm00001eb107870	Zm00001eb107870	-	1657
Zm00001d006721	chr2	215231637	215233397	Zm00001d006721	+	chr2	215231637	215233397	Zm00001eb108090	Zm00001eb108090	+	1760
Zm00001d006739	chr2	215623811	215624634	Zm00001d006739	+	chr2	215623811	215624634	Zm00001eb108240	Zm00001eb108240	+	823
Zm00001d006753	chr2	215937270	215939245	Zm00001d006753	-	chr2	215937270	215939245	Zm00001eb108330	Zm00001eb108330	-	1975
Zm00001d006768	chr2	216315470	216316618	Zm00001d006768	+	chr2	216315470	216316618	Zm00001eb108460	Zm00001eb108460	+	1148
Zm00001d006810	chr2	217164362	217168466	Zm00001d006810	+	chr2	217167360	217168466	Zm00001eb108730	Zm00001eb108730	+	1106
Zm00001d006815	chr2	217185912	217186382	Zm00001d006815	-	chr2	217185912	217186382	Zm00001eb108780	Zm00001eb108780	-	470
Zm00001d006853	chr2	217817148	217818801	Zm00001d006853	+	chr2	217817148	217818798	Zm00001eb109110	Zm00001eb109110	+	1650
Zm00001d006881	chr2	218447182	218455446	Zm00001d006881	+	chr2	218451451	218455446	Zm00001eb109440	Zm00001eb109440	+	3995
Zm00001d006898	chr2	218923155	218923391	Zm00001d006898	-	chr2	218923155	218923391	Zm00001eb109600	Zm00001eb109600	-	236
Zm00001d006905	chr2	219117546	219119808	Zm00001d006905	+	chr2	219117546	219119808	Zm00001eb109670	Zm00001eb109670	+	2262
Zm00001d006950	chr2	219985803	219986273	Zm00001d006950	-	chr2	219985803	219986273	Zm00001eb110060	Zm00001eb110060	-	470
Zm00001d007010	chr2	220133142	220133546	Zm00001d007010	+	.	-1	-1	.	-1	.	0
Zm00001d007018	chr2	220200927	220201304	Zm00001d007018	+	chr2	220200645	220201744	Zm00001eb110160	Zm00001eb110160	+	377
Zm00001d007027	chr2	220358574	220359149	Zm00001d007027	-	chr2	220358574	220359149	Zm00001eb110240	Zm00001eb110240	-	575
Zm00001d007091	chr2	222059180	222060550	Zm00001d007091	-	chr2	222059180	222060550	Zm00001eb110790	Zm00001eb110790	-	1370
Zm00001d007114	chr2	222456219	222456627	Zm00001d007114	+	.	-1	-1	.	-1	.	0
Zm00001d007135	chr2	223067245	223069125	Zm00001d007135	+	chr2	223067237	223069125	Zm00001eb111200	Zm00001eb111200	+	1880
Zm00001d007147	chr2	223292943	223293634	Zm00001d007147	+	chr2	223292871	223293631	Zm00001eb111310	Zm00001eb111310	+	688
Zm00001d007167	chr2	223641491	223642882	Zm00001d007167	-	chr2	223641491	223642864	Zm00001eb111520	Zm00001eb111520	-	1373
Zm00001d007181	chr2	223899750	223900361	Zm00001d007181	+	chr2	223899750	223900361	Zm00001eb111620	Zm00001eb111620	+	611
Zm00001d007187	chr2	224094782	224096461	Zm00001d007187	+	chr2	224094782	224096461	Zm00001eb111670	Zm00001eb111670	+	1679
Zm00001d007190	chr2	224168567	224170072	Zm00001d007190	-	chr2	224168567	224170072	Zm00001eb111700	Zm00001eb111700	-	1505
Zm00001d007208	chr2	224731572	224733536	Zm00001d007208	-	.	-1	-1	.	-1	.	0
Zm00001d007258	chr2	225897096	225898157	Zm00001d007258	-	chr2	225897096	225898157	Zm00001eb112210	Zm00001eb112210	-	1061
Zm00001d007277	chr2	226545508	226548099	Zm00001d007277	-	chr2	226545508	226548099	Zm00001eb112380	Zm00001eb112380	-	2591
Zm00001d007290	chr2	226894050	226896564	Zm00001d007290	-	chr2	226894050	226896510	Zm00001eb112510	Zm00001eb112510	-	2460
Zm00001d007311	chr2	227429799	227431649	Zm00001d007311	-	chr2	227429799	227431589	Zm00001eb112680	Zm00001eb112680	-	1790
Zm00001d007341	chr2	228695703	228696535	Zm00001d007341	+	chr2	228695703	228696545	Zm00001eb112930	Zm00001eb112930	+	832
Zm00001d007378	chr2	229707147	229708610	Zm00001d007378	-	chr2	229707147	229708610	Zm00001eb113190	Zm00001eb113190	-	1463
Zm00001d007382	chr2	229823672	229825820	Zm00001d007382	+	chr2	229823672	229825820	Zm00001eb113220	Zm00001eb113220	+	2148
Zm00001d007401	chr2	230334996	230341395	Zm00001d007401	-	chr2	230337928	230339043	Zm00001eb113430	Zm00001eb113430	-	1115
Zm00001d007403	chr2	230438635	230442009	Zm00001d007403	-	.	-1	-1	.	-1	.	0
Zm00001d007411	chr2	230614968	230615568	Zm00001d007411	+	chr2	230614968	230615568	Zm00001eb113490	Zm00001eb113490	+	600
Zm00001d007424	chr2	230911140	230915384	Zm00001d007424	+	chr2	230914833	230927489	Zm00001eb113610	Zm00001eb113610	+	551
Zm00001d007478	chr2	232123980	232124336	Zm00001d007478	+	chr2	232123980	232124336	Zm00001eb114080	Zm00001eb114080	+	356
Zm00001d007486	chr2	232266673	232268103	Zm00001d007486	-	chr2	232266673	232268103	Zm00001eb114130	Zm00001eb114130	-	1430
Zm00001d007520	chr2	233149078	233152423	Zm00001d007520	-	chr2	233150625	233151322	Zm00001eb114410	Zm00001eb114410	-	697
Zm00001d007531	chr2	233496618	233498951	Zm00001d007531	-	chr2	233496618	233499062	Zm00001eb114490	Zm00001eb114490	-	2333
Zm00001d007550	chr2	234356388	234357280	Zm00001d007550	-	.	-1	-1	.	-1	.	0
Zm00001d007559	chr2	234328650	234330983	Zm00001d007559	-	chr2	234328650	234331103	Zm00001eb114690	Zm00001eb114690	-	2333
Zm00001d007602	chr2	235315980	235321930	Zm00001d007602	-	chr2	235315980	235321930	Zm00001eb115030	Zm00001eb115030	-	5950
Zm00001d007686	chr2	236784615	236785814	Zm00001d007686	+	chr2	236784615	236785814	Zm00001eb115740	Zm00001eb115740	+	1199
Zm00001d007707	chr2	237248375	237250162	Zm00001d007707	-	chr2	237248375	237250201	Zm00001eb115880	Zm00001eb115880	-	1787
Zm00001d007709	chr2	237260028	237264942	Zm00001d007709	-	chr2	237260028	237264942	Zm00001eb115900	Zm00001eb115900	-	4914
Zm00001d007712	chr2	237303444	237310031	Zm00001d007712	+	chr2	237303711	237310031	Zm00001eb115940	Zm00001eb115940	+	6320
Zm00001d007718	chr2	237500401	237501769	Zm00001d007718	-	chr2	237500401	237501769	Zm00001eb116010	Zm00001eb116010	-	1368
Zm00001d007743	chr2	237913237	237915138	Zm00001d007743	-	chr2	237913240	237914685	Zm00001eb116150	Zm00001eb116150	-	1445
Zm00001d007753	chr2	238221589	238222743	Zm00001d007753	-	chr2	238221589	238222731	Zm00001eb116230	Zm00001eb116230	-	1142
Zm00001d007765	chr2	238595763	238597222	Zm00001d007765	+	chr2	238595763	238597222	Zm00001eb116380	Zm00001eb116380	+	1459
Zm00001d007786	chr2	238950058	238956861	Zm00001d007786	-	chr2	238950058	238956861	Zm00001eb116620	Zm00001eb116620	-	6803
Zm00001d007788	chr2	239089452	239091060	Zm00001d007788	+	chr2	239089452	239091060	Zm00001eb116640	Zm00001eb116640	+	1608
Zm00001d007790	chr2	239112316	239113515	Zm00001d007790	+	chr2	239112307	239113515	Zm00001eb116670	Zm00001eb116670	+	1199
Zm00001d007793	chr2	239137499	239138698	Zm00001d007793	+	chr2	239137490	239138698	Zm00001eb116670	Zm00001eb116670	+	1199
Zm00001d007821	chr2	239639967	239641464	Zm00001d007821	+	chr2	239640206	239642065	Zm00001eb116890	Zm00001eb116890	+	1258
Zm00001d007831	chr2	239840982	239841334	Zm00001d007831	-	chr2	239840789	239841334	Zm00001eb117000	Zm00001eb117000	-	352
Zm00001d007854	chr2	241361031	241363365	Zm00001d007854	+	chr2	241361265	241363365	Zm00001eb117690	Zm00001eb117690	+	2100
Zm00001d007869	chr2	240982530	240983969	Zm00001d007869	+	chr2	240982530	240983969	Zm00001eb117550	Zm00001eb117550	+	1439
Zm00001d007885	chr2	240640984	240641658	Zm00001d007885	-	chr2	240640984	240641658	Zm00001eb117420	Zm00001eb117420	-	674
Zm00001d007896	chr2	239977729	239979825	Zm00001d007896	+	chr2	239977729	239979825	Zm00001eb117130	Zm00001eb117130	+	2096
Zm00001d007901	chr2	240126671	240127345	Zm00001d007901	-	chr2	240126671	240127426	Zm00001eb117180	Zm00001eb117180	-	674
Zm00001d007909	chr2	240328928	240329959	Zm00001d007909	+	chr2	240328928	240329539	Zm00001eb117260	Zm00001eb117260	+	611
Zm00001d007931	chr2	242911861	242914344	Zm00001d007931	-	chr2	242911861	242914344	Zm00001eb118320	Zm00001eb118320	-	2483
Zm00001d007932	chr2	242801733	242806231	Zm00001d007932	+	chr2	242804362	242806231	Zm00001eb118300	Zm00001eb118300	+	1869
Zm00001d007936	chr2	242760096	242761049	Zm00001d007936	-	chr2	242760096	242761049	Zm00001eb118250	Zm00001eb118250	-	953
Zm00001d007974	chr2	241819534	241820115	Zm00001d007974	-	chr2	241819534	241820115	Zm00001eb117910	Zm00001eb117910	-	581
Zm00001d008196	chr8	1082845	1083432	Zm00001d008196	+	chr8	1083068	1083432	Zm00001eb332330	Zm00001eb332330	+	364
Zm00001d008200	chr8	1159102	1159429	Zm00001d008200	-	.	-1	-1	.	-1	.	0
Zm00001d008205	chr8	1251383	1253838	Zm00001d008205	+	chr8	1251383	1253838	Zm00001eb332400	Zm00001eb332400	+	2455
Zm00001d008211	chr8	1473146	1474214	Zm00001d008211	-	.	-1	-1	.	-1	.	0
Zm00001d008223	chr8	1828461	1828664	Zm00001d008223	+	chr8	1827716	1828664	Zm00001eb332570	Zm00001eb332570	+	203
Zm00001d008229	chr8	2147189	2148144	Zm00001d008229	-	chr8	2147189	2148144	Zm00001eb332640	Zm00001eb332640	-	955
Zm00001d008245	chr8	2654742	2657449	Zm00001d008245	+	chr8	2654742	2657449	Zm00001eb332790	Zm00001eb332790	+	2707
Zm00001d008255	chr8	3246332	3248951	Zm00001d008255	-	chr8	3246332	3248951	Zm00001eb332870	Zm00001eb332870	-	2619
Zm00001d008265	chr8	3637089	3638420	Zm00001d008265	+	chr8	3637089	3638420	Zm00001eb332980	Zm00001eb332980	+	1331
Zm00001d008283	chr8	4103293	4104723	Zm00001d008283	-	chr8	4103293	4104723	Zm00001eb333150	Zm00001eb333150	-	1430
Zm00001d008299	chr8	4677704	4679511	Zm00001d008299	-	chr8	4677704	4679511	Zm00001eb333290	Zm00001eb333290	-	1807
Zm00001d008305	chr8	4822972	4824236	Zm00001d008305	+	chr8	4822972	4824236	Zm00001eb333330	Zm00001eb333330	+	1264
Zm00001d008312	chr8	4964990	4967040	Zm00001d008312	-	chr8	4964990	4967040	Zm00001eb333380	Zm00001eb333380	-	2050
Zm00001d008330	chr8	5536924	5543124	Zm00001d008330	-	chr8	5536924	5543124	Zm00001eb333540	Zm00001eb333540	-	6200
Zm00001d008346	chr8	6071354	6072004	Zm00001d008346	-	chr8	6071354	6071872	Zm00001eb333680	Zm00001eb333680	-	518
Zm00001d008359	chr8	6363455	6363871	Zm00001d008359	+	chr8	6363452	6363871	Zm00001eb333780	Zm00001eb333780	+	416
Zm00001d008367	chr8	6603845	6606605	Zm00001d008367	+	chr8	6603845	6604369	Zm00001eb333860	Zm00001eb333860	+	524
Zm00001d008394	chr8	7262373	7263550	Zm00001d008394	+	chr8	7262373	7263550	Zm00001eb334110	Zm00001eb334110	+	1177
Zm00001d008397	chr8	7323224	7323721	Zm00001d008397	+	chr8	7323224	7323721	Zm00001eb334140	Zm00001eb334140	+	497
Zm00001d008408	chr8	8053207	8054244	Zm00001d008408	-	chr8	8053207	8054244	Zm00001eb334230	Zm00001eb334230	-	1037
Zm00001d008440	chr8	8776349	8777350	Zm00001d008440	+	chr8	8776349	8777350	Zm00001eb334490	Zm00001eb334490	+	1001
Zm00001d008451	chr8	9013066	9013336	Zm00001d008451	+	.	-1	-1	.	-1	.	0
Zm00001d008452	chr8	9015137	9015634	Zm00001d008452	+	.	-1	-1	.	-1	.	0
Zm00001d008453	chr8	9127559	9128005	Zm00001d008453	+	.	-1	-1	.	-1	.	0
Zm00001d008499	chr8	10519173	10520865	Zm00001d008499	-	chr8	10519173	10520865	Zm00001eb334810	Zm00001eb334810	-	1692
Zm00001d008515	chr8	11310219	11312155	Zm00001d008515	+	chr8	11310219	11312155	Zm00001eb334940	Zm00001eb334940	+	1936
Zm00001d008527	chr8	11840141	11841403	Zm00001d008527	+	chr8	11838336	11841403	Zm00001eb335050	Zm00001eb335050	+	1262
Zm00001d008528	chr8	11932860	11934086	Zm00001d008528	-	chr8	11932860	11934086	Zm00001eb335060	Zm00001eb335060	-	1226
Zm00001d008539	chr8	12261335	12261748	Zm00001d008539	-	chr8	12261335	12261748	Zm00001eb335130	Zm00001eb335130	-	413
Zm00001d008541	chr8	12365603	12365968	Zm00001d008541	-	chr8	12365674	12365968	Zm00001eb335160	Zm00001eb335160	-	294
Zm00001d008548	chr8	12721038	12721436	Zm00001d008548	-	chr8	12721038	12721436	Zm00001eb335210	Zm00001eb335210	-	398
Zm00001d008563	chr8	13175494	13180880	Zm00001d008563	+	.	-1	-1	.	-1	.	0
Zm00001d008582	chr8	13608545	13609688	Zm00001d008582	-	chr8	13598941	13609688	Zm00001eb335470	Zm00001eb335470	-	1143
Zm00001d008595	chr8	13998592	14000053	Zm00001d008595	+	chr8	13998592	14000053	Zm00001eb335630	Zm00001eb335630	+	1461
Zm00001d008598	chr8	14029856	14069638	Zm00001d008598	+	.	-1	-1	.	-1	.	0
Zm00001d008599	chr8	14088974	14091072	Zm00001d008599	-	chr8	14082661	14091072	Zm00001eb335660	Zm00001eb335660	-	2098
Zm00001d008642	chr8	15560274	15562683	Zm00001d008642	+	chr8	15560274	15562683	Zm00001eb336090	Zm00001eb336090	+	2409
Zm00001d008645	chr8	15659396	15660711	Zm00001d008645	-	chr8	15659396	15659978	Zm00001eb336100	Zm00001eb336100	-	582
Zm00001d008676	chr8	16891580	16892329	Zm00001d008676	-	chr8	16891580	16892329	Zm00001eb336370	Zm00001eb336370	-	749
Zm00001d008695	chr8	17314792	17315710	Zm00001d008695	-	chr8	17314792	17315710	Zm00001eb336500	Zm00001eb336500	-	918
Zm00001d008706	chr8	17458193	17458972	Zm00001d008706	+	chr8	17458193	17458972	Zm00001eb336580	Zm00001eb336580	+	779
Zm00001d008735	chr8	18252555	18253418	Zm00001d008735	-	chr8	18252555	18253418	Zm00001eb336830	Zm00001eb336830	-	863
Zm00001d008760	chr8	19291448	19292097	Zm00001d008760	-	.	-1	-1	.	-1	.	0
Zm00001d008810	chr8	21174001	21174407	Zm00001d008810	+	chr8	21174001	21174812	Zm00001eb337420	Zm00001eb337420	+	406
Zm00001d008841	chr8	22215469	22215963	Zm00001d008841	-	chr8	22215469	22215963	Zm00001eb337690	Zm00001eb337690	-	494
Zm00001d008842	chr8	22297790	22299484	Zm00001d008842	-	chr8	22297790	22299484	Zm00001eb337700	Zm00001eb337700	-	1694
Zm00001d008843	chr8	22370200	22370562	Zm00001d008843	-	chr8	22370200	22370562	Zm00001eb337720	Zm00001eb337720	-	362
Zm00001d008845	chr8	22396346	22397919	Zm00001d008845	-	chr8	22396619	22397730	Zm00001eb337780	Zm00001eb337780	-	1111
