v4geneID	Chromosome	Start	Stop	v4geneID.1	X..	v5chromosome	v5start	v5stop	v5geneID	v5geneID.1	v5..	v5length
Zm00001d002863	chr2	25079746	25080897	Zm00001d002863	-	chr2	25079746	25080897	Zm00001eb075830	Zm00001eb075830	-	1151
Zm00001d002870	chr2	25317034	25317240	Zm00001d002870	+	chr2	25317034	25317240	Zm00001eb075930	Zm00001eb075930	+	206
Zm00001d002875	chr2	25413446	25416389	Zm00001d002875	+	chr2	25415397	25416028	Zm00001eb075980	Zm00001eb075980	+	631
Zm00001d002881	chr2	25698769	25700856	Zm00001d002881	-	chr2	25698769	25700856	Zm00001eb076040	Zm00001eb076040	-	2087
Zm00001d002897	chr2	26272488	26273792	Zm00001d002897	-	chr2	26272488	26273792	Zm00001eb076170	Zm00001eb076170	-	1304
Zm00001d002898	chr2	26276141	26277426	Zm00001d002898	-	chr2	26276141	26277426	Zm00001eb076180	Zm00001eb076180	-	1285
Zm00001d002899	chr2	26293222	26294235	Zm00001d002899	-	chr2	26293222	26294235	Zm00001eb076190	Zm00001eb076190	-	1013
Zm00001d002900	chr2	26330071	26330621	Zm00001d002900	-	.	-1	-1	.	-1	.	0
Zm00001d002901	chr2	26331842	26332876	Zm00001d002901	-	chr2	26331842	26332876	Zm00001eb076200	Zm00001eb076200	-	1034
Zm00001d002904	chr2	26440156	26441583	Zm00001d002904	+	chr2	26440156	26441583	Zm00001eb076220	Zm00001eb076220	+	1427
Zm00001d002906	chr2	26489814	26490550	Zm00001d002906	+	chr2	26489814	26490550	Zm00001eb076260	Zm00001eb076260	+	736
Zm00001d002917	chr2	26575978	26577242	Zm00001d002917	+	chr2	26575978	26577242	Zm00001eb076310	Zm00001eb076310	+	1264
Zm00001d002949	chr2	28040061	28040774	Zm00001d002949	+	chr2	28039666	28040774	Zm00001eb076660	Zm00001eb076660	+	713
Zm00001d002954	chr2	28198335	28213058	Zm00001d002954	-	chr2	28198335	28199659	Zm00001eb076710	Zm00001eb076710	-	1324
Zm00001d002958	chr2	28226616	28227396	Zm00001d002958	+	chr2	28226616	28227396	Zm00001eb076740	Zm00001eb076740	+	780
Zm00001d002964	chr2	28369095	28371544	Zm00001d002964	-	chr2	28335683	28371544	Zm00001eb076780	Zm00001eb076780	-	2449
Zm00001d002966	chr2	28386128	28390557	Zm00001d002966	+	chr2	28386128	28390557	Zm00001eb076810	Zm00001eb076810	+	4429
Zm00001d002974	chr2	28625814	28630307	Zm00001d002974	+	chr2	28625814	28630307	Zm00001eb076900	Zm00001eb076900	+	4493
Zm00001d002979	chr2	28874656	28878737	Zm00001d002979	-	chr2	28874656	28877026	Zm00001eb076940	Zm00001eb076940	-	2370
Zm00001d002990	chr2	29082101	29083045	Zm00001d002990	+	.	-1	-1	.	-1	.	0
Zm00001d002991	chr2	29085063	29086494	Zm00001d002991	-	chr2	29084732	29090548	Zm00001eb077000	Zm00001eb077000	-	1431
Zm00001d002993	chr2	29107457	29108115	Zm00001d002993	-	chr2	29107457	29108115	Zm00001eb077030	Zm00001eb077030	-	658
Zm00001d002999	chr2	29272090	29274433	Zm00001d002999	+	chr2	29272090	29274433	Zm00001eb077080	Zm00001eb077080	+	2343
Zm00001d003004	chr2	29338281	29340807	Zm00001d003004	-	chr2	29338281	29340807	Zm00001eb077110	Zm00001eb077110	-	2526
Zm00001d003006	chr2	29372882	29374765	Zm00001d003006	-	chr2	29372882	29374765	Zm00001eb077130	Zm00001eb077130	-	1883
Zm00001d003009	chr2	29457111	29457665	Zm00001d003009	+	chr2	29457111	29457665	Zm00001eb077160	Zm00001eb077160	+	554
Zm00001d003013	chr2	29503787	29507737	Zm00001d003013	-	chr2	29503787	29507737	Zm00001eb077200	Zm00001eb077200	-	3950
Zm00001d003015	chr2	29564645	29566962	Zm00001d003015	+	chr2	29564645	29566962	Zm00001eb077220	Zm00001eb077220	+	2317
Zm00001d003021	chr2	29746109	29749760	Zm00001d003021	+	chr2	29746109	29749760	Zm00001eb077310	Zm00001eb077310	+	3651
Zm00001d003022	chr2	29756634	29757173	Zm00001d003022	+	chr2	29756634	29757156	Zm00001eb077320	Zm00001eb077320	+	522
Zm00001d003023	chr2	29786309	29789951	Zm00001d003023	+	chr2	29787814	29789951	Zm00001eb077330	Zm00001eb077330	+	2137
Zm00001d003028	chr2	29839688	29840274	Zm00001d003028	+	.	-1	-1	.	-1	.	0
Zm00001d003035	chr2	30133120	30134168	Zm00001d003035	+	.	-1	-1	.	-1	.	0
Zm00001d003037	chr2	30135907	30138738	Zm00001d003037	+	chr2	30136132	30138738	Zm00001eb077410	Zm00001eb077410	+	2606
Zm00001d003048	chr2	30418605	30422309	Zm00001d003048	-	chr2	30418605	30422309	Zm00001eb077540	Zm00001eb077540	-	3704
Zm00001d003052	chr2	30614318	30616733	Zm00001d003052	+	chr2	30614318	30616733	Zm00001eb077580	Zm00001eb077580	+	2415
Zm00001d003053	chr2	30620882	30622067	Zm00001d003053	+	.	-1	-1	.	-1	.	0
Zm00001d003058	chr2	30788157	30790775	Zm00001d003058	-	chr2	30788157	30790775	Zm00001eb077630	Zm00001eb077630	-	2618
Zm00001d003067	chr2	31138001	31141915	Zm00001d003067	+	chr2	31138001	31141915	Zm00001eb077720	Zm00001eb077720	+	3914
Zm00001d003068	chr2	31154347	31155391	Zm00001d003068	+	.	-1	-1	.	-1	.	0
Zm00001d003070	chr2	31183312	31185878	Zm00001d003070	-	chr2	31183414	31183896	Zm00001eb077750	Zm00001eb077750	-	482
Zm00001d003075	chr2	31217453	31219260	Zm00001d003075	+	.	-1	-1	.	-1	.	0
Zm00001d003088	chr2	31910137	31911080	Zm00001d003088	+	chr2	31909780	31911080	Zm00001eb077910	Zm00001eb077910	+	943
Zm00001d003090	chr2	31927840	31930228	Zm00001d003090	-	.	-1	-1	.	-1	.	0
Zm00001d003098	chr2	32091736	32093284	Zm00001d003098	-	.	-1	-1	.	-1	.	0
Zm00001d003099	chr2	32100493	32104451	Zm00001d003099	+	chr2	32100493	32104451	Zm00001eb077960	Zm00001eb077960	+	3958
Zm00001d003104	chr2	32384752	32386080	Zm00001d003104	-	chr2	32384752	32386080	Zm00001eb078010	Zm00001eb078010	-	1328
Zm00001d003115	chr2	32767678	32768871	Zm00001d003115	+	.	-1	-1	.	-1	.	0
Zm00001d003116	chr2	32769397	32787974	Zm00001d003116	-	chr2	32769397	32787974	Zm00001eb078120	Zm00001eb078120	-	18577
Zm00001d003118	chr2	32839779	32842257	Zm00001d003118	+	chr2	32839779	32842257	Zm00001eb078130	Zm00001eb078130	+	2478
Zm00001d003120	chr2	32878199	32879969	Zm00001d003120	+	chr2	32878800	32879660	Zm00001eb078150	Zm00001eb078150	+	860
Zm00001d003128	chr2	33357744	33359840	Zm00001d003128	+	.	-1	-1	.	-1	.	0
Zm00001d003136	chr2	33442427	33443329	Zm00001d003136	+	chr2	33442427	33443391	Zm00001eb078250	Zm00001eb078250	+	902
Zm00001d003140	chr2	33487702	33489556	Zm00001d003140	-	chr2	33487702	33489556	Zm00001eb078290	Zm00001eb078290	-	1854
Zm00001d003141	chr2	33490730	33495645	Zm00001d003141	-	chr2	33490730	33498659	Zm00001eb078300	Zm00001eb078300	-	4915
Zm00001d003143	chr2	33589556	33596745	Zm00001d003143	+	chr2	33595965	33596529	Zm00001eb078330	Zm00001eb078330	+	564
Zm00001d003144	chr2	33600373	33602124	Zm00001d003144	-	chr2	33600373	33602124	Zm00001eb078340	Zm00001eb078340	-	1751
Zm00001d003146	chr2	33797985	33798347	Zm00001d003146	-	.	-1	-1	.	-1	.	0
Zm00001d003149	chr2	33830733	33834017	Zm00001d003149	-	chr2	33832143	33834787	Zm00001eb078370	Zm00001eb078370	-	1874
Zm00001d003153	chr2	33969061	33971511	Zm00001d003153	+	chr2	33969663	33971497	Zm00001eb078400	Zm00001eb078400	+	1834
Zm00001d003155	chr2	34008864	34011301	Zm00001d003155	+	chr2	34008822	34011301	Zm00001eb078410	Zm00001eb078410	+	2437
Zm00001d003158	chr2	34041895	34042284	Zm00001d003158	+	.	-1	-1	.	-1	.	0
Zm00001d003161	chr2	34064064	34065836	Zm00001d003161	-	chr2	34064037	34065836	Zm00001eb078480	Zm00001eb078480	-	1772
Zm00001d003163	chr2	34178255	34181955	Zm00001d003163	-	.	-1	-1	.	-1	.	0
Zm00001d003167	chr2	34390739	34392033	Zm00001d003167	+	chr2	34390739	34392186	Zm00001eb078530	Zm00001eb078530	+	1294
Zm00001d003183	chr2	34948490	34949960	Zm00001d003183	-	chr2	34948490	34949960	Zm00001eb078660	Zm00001eb078660	-	1470
Zm00001d003184	chr2	34989135	34990935	Zm00001d003184	-	chr2	34989135	34990935	Zm00001eb078670	Zm00001eb078670	-	1800
Zm00001d003186	chr2	35049630	35051112	Zm00001d003186	-	chr2	35049630	35051112	Zm00001eb078700	Zm00001eb078700	-	1482
Zm00001d003187	chr2	35053987	35056208	Zm00001d003187	-	chr2	35053987	35056208	Zm00001eb078710	Zm00001eb078710	-	2221
Zm00001d003189	chr2	35061465	35061554	Zm00001d003189	-	.	-1	-1	.	-1	.	0
Zm00001d003190	chr2	35084709	35085654	Zm00001d003190	+	chr2	35084709	35085654	Zm00001eb078730	Zm00001eb078730	+	945
Zm00001d003194	chr2	35295017	35304578	Zm00001d003194	+	.	-1	-1	.	-1	.	0
Zm00001d003199	chr2	35432797	35433845	Zm00001d003199	-	.	-1	-1	.	-1	.	0
Zm00001d003202	chr2	35532804	35533919	Zm00001d003202	-	chr2	35531969	35533919	Zm00001eb078820	Zm00001eb078820	-	1115
Zm00001d003209	chr2	36058157	36059534	Zm00001d003209	-	chr2	36058038	36059534	Zm00001eb078870	Zm00001eb078870	-	1377
Zm00001d003210	chr2	36112483	36118140	Zm00001d003210	-	.	-1	-1	.	-1	.	0
Zm00001d003212	chr2	36122182	36124271	Zm00001d003212	-	chr2	36122182	36124271	Zm00001eb078880	Zm00001eb078880	-	2089
Zm00001d003239	chr2	37378204	37378707	Zm00001d003239	+	chr2	37378204	37378707	Zm00001eb079090	Zm00001eb079090	+	503
Zm00001d003267	chr2	38407995	38413298	Zm00001d003267	+	.	-1	-1	.	-1	.	0
Zm00001d003271	chr2	38448356	38450399	Zm00001d003271	+	chr2	38448356	38450399	Zm00001eb079380	Zm00001eb079380	+	2043
Zm00001d003280	chr2	38647386	38650690	Zm00001d003280	+	chr2	38649231	38650690	Zm00001eb079460	Zm00001eb079460	+	1459
Zm00001d003281	chr2	38678920	38681253	Zm00001d003281	-	chr2	38678920	38681344	Zm00001eb079470	Zm00001eb079470	-	2333
Zm00001d003287	chr2	38821939	38823192	Zm00001d003287	+	chr2	38821939	38823192	Zm00001eb079530	Zm00001eb079530	+	1253
Zm00001d003289	chr2	38829418	38833445	Zm00001d003289	-	chr2	38829418	38829954	Zm00001eb079550	Zm00001eb079550	-	536
Zm00001d003293	chr2	39105566	39111094	Zm00001d003293	+	chr2	39109420	39109941	Zm00001eb079630	Zm00001eb079630	+	521
Zm00001d003298	chr2	39224774	39225742	Zm00001d003298	-	chr2	39224851	39225742	Zm00001eb079680	Zm00001eb079680	-	891
Zm00001d003300	chr2	39382488	39394996	Zm00001d003300	+	chr2	39382488	39394996	Zm00001eb079700	Zm00001eb079700	+	12508
Zm00001d003301	chr2	39399936	39404079	Zm00001d003301	-	chr2	39399936	39404079	Zm00001eb079720	Zm00001eb079720	-	4143
Zm00001d003304	chr2	39508057	39510663	Zm00001d003304	-	chr2	39508057	39508611	Zm00001eb079730	Zm00001eb079730	-	554
Zm00001d003306	chr2	39654956	39655495	Zm00001d003306	-	chr2	39654956	39655573	Zm00001eb079740	Zm00001eb079740	-	539
Zm00001d003312	chr2	39770832	39773169	Zm00001d003312	+	.	-1	-1	.	-1	.	0
Zm00001d003314	chr2	39897502	39898038	Zm00001d003314	+	chr2	39897502	39898038	Zm00001eb079820	Zm00001eb079820	+	536
Zm00001d003319	chr2	40121295	40130496	Zm00001d003319	+	chr2	40122292	40130496	Zm00001eb079870	Zm00001eb079870	+	8204
Zm00001d003332	chr2	40428206	40428475	Zm00001d003332	+	chr2	40427911	40428310	Zm00001eb079960	Zm00001eb079960	+	104
Zm00001d003344	chr2	41025751	41026308	Zm00001d003344	+	chr2	41025751	41026308	Zm00001eb080060	Zm00001eb080060	+	557
Zm00001d003349	chr2	41039839	41043182	Zm00001d003349	-	chr2	41039097	41043173	Zm00001eb080110	Zm00001eb080110	-	3334
Zm00001d003356	chr2	41432384	41433020	Zm00001d003356	+	chr2	41432162	41433106	Zm00001eb080160	Zm00001eb080160	+	636
Zm00001d003357	chr2	41473248	41473658	Zm00001d003357	+	chr2	41473248	41473658	Zm00001eb080170	Zm00001eb080170	+	410
Zm00001d003359	chr2	41556086	41557140	Zm00001d003359	-	.	-1	-1	.	-1	.	0
Zm00001d003365	chr2	41648883	41649444	Zm00001d003365	+	chr2	41648895	41649444	Zm00001eb080230	Zm00001eb080230	+	549
Zm00001d003374	chr2	42063404	42065871	Zm00001d003374	+	.	-1	-1	.	-1	.	0
Zm00001d003380	chr2	42240299	42240868	Zm00001d003380	+	chr2	42240299	42240868	Zm00001eb080410	Zm00001eb080410	+	569
Zm00001d003386	chr2	42497254	42497478	Zm00001d003386	+	.	-1	-1	.	-1	.	0
Zm00001d003390	chr2	42587303	42588337	Zm00001d003390	+	.	-1	-1	.	-1	.	0
Zm00001d003392	chr2	42617963	42618955	Zm00001d003392	-	chr2	42617963	42618955	Zm00001eb080470	Zm00001eb080470	-	992
Zm00001d003404	chr2	43273699	43275132	Zm00001d003404	+	chr2	43273637	43275132	Zm00001eb080610	Zm00001eb080610	+	1433
Zm00001d003405	chr2	43275393	43276154	Zm00001d003405	-	chr2	43275393	43276343	Zm00001eb080620	Zm00001eb080620	-	761
Zm00001d003408	chr2	43530518	43531483	Zm00001d003408	-	chr2	43530415	43557599	Zm00001eb080670	Zm00001eb080670	-	965
Zm00001d003409	chr2	43555044	43557599	Zm00001d003409	-	chr2	43530415	43557599	Zm00001eb080670	Zm00001eb080670	-	2555
Zm00001d003411	chr2	43566067	43567506	Zm00001d003411	-	chr2	43566067	43567431	Zm00001eb080680	Zm00001eb080680	-	1364
Zm00001d003412	chr2	43568518	43570786	Zm00001d003412	-	chr2	43568518	43570786	Zm00001eb080690	Zm00001eb080690	-	2268
Zm00001d003414	chr2	43680178	43681467	Zm00001d003414	-	chr2	43680178	43681467	Zm00001eb080700	Zm00001eb080700	-	1289
Zm00001d003422	chr2	43809522	43812308	Zm00001d003422	-	chr2	43809522	43812308	Zm00001eb080770	Zm00001eb080770	-	2786
Zm00001d003429	chr2	44075217	44076856	Zm00001d003429	-	chr2	44075217	44076626	Zm00001eb080840	Zm00001eb080840	-	1409
Zm00001d003432	chr2	44182172	44184298	Zm00001d003432	-	chr2	44182172	44184298	Zm00001eb080870	Zm00001eb080870	-	2126
Zm00001d003435	chr2	44290763	44291050	Zm00001d003435	+	.	-1	-1	.	-1	.	0
Zm00001d003445	chr2	44584259	44588219	Zm00001d003445	-	chr2	44583825	44588602	Zm00001eb080940	Zm00001eb080940	-	3960
Zm00001d003447	chr2	44602276	44602551	Zm00001d003447	+	chr2	44602276	44602551	Zm00001eb080960	Zm00001eb080960	+	275
Zm00001d003452	chr2	44805799	44806157	Zm00001d003452	+	.	-1	-1	.	-1	.	0
Zm00001d003474	chr2	45357896	45359641	Zm00001d003474	+	chr2	45357896	45365939	Zm00001eb081180	Zm00001eb081180	+	1745
Zm00001d003483	chr2	45506750	45508342	Zm00001d003483	-	chr2	45506750	45508342	Zm00001eb081210	Zm00001eb081210	-	1592
Zm00001d003488	chr2	45701768	45703330	Zm00001d003488	+	chr2	45701768	45703330	Zm00001eb081230	Zm00001eb081230	+	1562
Zm00001d003489	chr2	45739488	45743055	Zm00001d003489	+	.	-1	-1	.	-1	.	0
Zm00001d003505	chr2	46135718	46140320	Zm00001d003505	-	chr2	46139656	46140375	Zm00001eb081390	Zm00001eb081390	-	664
Zm00001d003508	chr2	46180342	46183681	Zm00001d003508	+	chr2	46180342	46183681	Zm00001eb081420	Zm00001eb081420	+	3339
Zm00001d003516	chr2	46324059	46327570	Zm00001d003516	-	.	-1	-1	.	-1	.	0
Zm00001d003519	chr2	46397555	46400126	Zm00001d003519	+	chr2	46397877	46399662	Zm00001eb081520	Zm00001eb081520	+	1785
Zm00001d003520	chr2	46498038	46499579	Zm00001d003520	-	chr2	46498038	46499579	Zm00001eb081530	Zm00001eb081530	-	1541
Zm00001d003522	chr2	46555917	46557860	Zm00001d003522	-	chr2	46555917	46557860	Zm00001eb081550	Zm00001eb081550	-	1943
Zm00001d003524	chr2	46603742	46605331	Zm00001d003524	-	chr2	46603742	46605331	Zm00001eb081570	Zm00001eb081570	-	1589
Zm00001d003530	chr2	46749733	46752165	Zm00001d003530	+	chr2	46749712	46753400	Zm00001eb081590	Zm00001eb081590	+	2432
Zm00001d003531	chr2	46786890	46789044	Zm00001d003531	+	chr2	46786994	46789040	Zm00001eb081600	Zm00001eb081600	+	2046
Zm00001d003538	chr2	47254773	47255063	Zm00001d003538	+	chr2	47254320	47255063	Zm00001eb081640	Zm00001eb081640	+	290
Zm00001d003551	chr2	47754596	47755558	Zm00001d003551	-	chr2	47754596	47755860	Zm00001eb081740	Zm00001eb081740	-	962
Zm00001d003552	chr2	47768813	47769246	Zm00001d003552	+	chr2	47768813	47769246	Zm00001eb081750	Zm00001eb081750	+	433
Zm00001d003553	chr2	47771639	47773462	Zm00001d003553	+	chr2	47771639	47773462	Zm00001eb081760	Zm00001eb081760	+	1823
Zm00001d003554	chr2	47778396	47779022	Zm00001d003554	-	chr2	47778396	47779022	Zm00001eb081770	Zm00001eb081770	-	626
Zm00001d003555	chr2	47798317	47801758	Zm00001d003555	+	chr2	47798316	47801705	Zm00001eb081780	Zm00001eb081780	+	3388
Zm00001d003563	chr2	48026467	48027849	Zm00001d003563	+	chr2	48026467	48027849	Zm00001eb081850	Zm00001eb081850	+	1382
Zm00001d003567	chr2	48197071	48198820	Zm00001d003567	-	chr2	48197071	48198351	Zm00001eb081880	Zm00001eb081880	-	1280
Zm00001d003577	chr2	48719275	48721543	Zm00001d003577	-	chr2	48719275	48721543	Zm00001eb082000	Zm00001eb082000	-	2268
Zm00001d003579	chr2	48733801	48733854	Zm00001d003579	+	.	-1	-1	.	-1	.	0
Zm00001d003581	chr2	48797840	48799246	Zm00001d003581	-	chr2	48797840	48799366	Zm00001eb082030	Zm00001eb082030	-	1406
Zm00001d003588	chr2	48988796	48990109	Zm00001d003588	-	chr2	48987250	48990109	Zm00001eb082060	Zm00001eb082060	-	1313
Zm00001d003592	chr2	49053634	49057942	Zm00001d003592	-	.	-1	-1	.	-1	.	0
Zm00001d003600	chr2	49304185	49305874	Zm00001d003600	+	chr2	49304185	49305874	Zm00001eb082140	Zm00001eb082140	+	1689
Zm00001d003604	chr2	49566335	49567464	Zm00001d003604	-	chr2	49564920	49567464	Zm00001eb082180	Zm00001eb082180	-	1129
Zm00001d003606	chr2	49721411	49722864	Zm00001d003606	+	chr2	49721411	49722864	Zm00001eb082200	Zm00001eb082200	+	1453
Zm00001d003610	chr2	50013059	50013494	Zm00001d003610	+	.	-1	-1	.	-1	.	0
Zm00001d003614	chr2	50065694	50068095	Zm00001d003614	+	chr2	50065675	50068095	Zm00001eb082270	Zm00001eb082270	+	2401
Zm00001d003635	chr2	51078400	51079196	Zm00001d003635	-	.	-1	-1	.	-1	.	0
Zm00001d003636	chr2	51171638	51174564	Zm00001d003636	-	.	-1	-1	.	-1	.	0
Zm00001d003637	chr2	51195694	51196196	Zm00001d003637	-	.	-1	-1	.	-1	.	0
Zm00001d003638	chr2	51214480	51216795	Zm00001d003638	-	chr2	51215600	51216795	Zm00001eb082530	Zm00001eb082530	-	1195
Zm00001d003639	chr2	51225777	51226250	Zm00001d003639	+	.	-1	-1	.	-1	.	0
Zm00001d003657	chr2	52564540	52566036	Zm00001d003657	+	chr2	52564987	52566036	Zm00001eb082700	Zm00001eb082700	+	1049
Zm00001d003674	chr2	53490989	53493282	Zm00001d003674	-	chr2	53490989	53494372	Zm00001eb082870	Zm00001eb082870	-	2293
Zm00001d003675	chr2	53563746	53567957	Zm00001d003675	-	chr2	53563746	53567957	Zm00001eb082880	Zm00001eb082880	-	4211
Zm00001d003689	chr2	54413667	54414299	Zm00001d003689	-	chr2	54413210	54414299	Zm00001eb083000	Zm00001eb083000	-	632
Zm00001d003690	chr2	54416540	54420617	Zm00001d003690	+	chr2	54415122	54421526	Zm00001eb083010	Zm00001eb083010	+	4077
Zm00001d003693	chr2	54532978	54535271	Zm00001d003693	-	chr2	54534483	54534776	Zm00001eb083030	Zm00001eb083030	-	293
Zm00001d003698	chr2	54982941	54983759	Zm00001d003698	+	.	-1	-1	.	-1	.	0
Zm00001d003702	chr2	55135685	55137614	Zm00001d003702	-	chr2	55135685	55137614	Zm00001eb083110	Zm00001eb083110	-	1929
Zm00001d003707	chr2	55570408	55571659	Zm00001d003707	-	chr2	55570408	55571659	Zm00001eb083140	Zm00001eb083140	-	1251
Zm00001d003709	chr2	55634297	55634941	Zm00001d003709	+	chr2	55634297	55634941	Zm00001eb083160	Zm00001eb083160	+	644
Zm00001d003712	chr2	55805436	55806455	Zm00001d003712	+	chr2	55805997	55806418	Zm00001eb083180	Zm00001eb083180	+	421
Zm00001d003715	chr2	56051754	56053718	Zm00001d003715	+	chr2	56051754	56053718	Zm00001eb083210	Zm00001eb083210	+	1964
Zm00001d003719	chr2	56250328	56251350	Zm00001d003719	+	chr2	56250328	56251350	Zm00001eb083250	Zm00001eb083250	+	1022
Zm00001d003724	chr2	56449891	56451884	Zm00001d003724	-	chr2	56449891	56451884	Zm00001eb083300	Zm00001eb083300	-	1993
Zm00001d003733	chr2	56827780	56828529	Zm00001d003733	-	.	-1	-1	.	-1	.	0
Zm00001d003736	chr2	56857453	56861800	Zm00001d003736	-	chr2	56857453	56860898	Zm00001eb083420	Zm00001eb083420	-	3445
Zm00001d003744	chr2	57010980	57016314	Zm00001d003744	-	chr2	57012557	57016107	Zm00001eb083480	Zm00001eb083480	-	3550
Zm00001d003747	chr2	57277520	57278107	Zm00001d003747	-	.	-1	-1	.	-1	.	0
Zm00001d003749	chr2	57360505	57362754	Zm00001d003749	+	chr2	57360505	57362754	Zm00001eb083510	Zm00001eb083510	+	2249
Zm00001d003751	chr2	57423117	57423917	Zm00001d003751	+	chr2	57423117	57423917	Zm00001eb083540	Zm00001eb083540	+	800
Zm00001d003754	chr2	57494006	57497917	Zm00001d003754	-	chr2	57495064	57497917	Zm00001eb083570	Zm00001eb083570	-	2853
Zm00001d003755	chr2	57611254	57620268	Zm00001d003755	+	chr2	57611254	57620898	Zm00001eb083590	Zm00001eb083590	+	9014
Zm00001d003757	chr2	57629841	57630358	Zm00001d003757	-	chr2	57629722	57630358	Zm00001eb083610	Zm00001eb083610	-	517
Zm00001d003758	chr2	57634885	57640028	Zm00001d003758	+	.	-1	-1	.	-1	.	0
Zm00001d003763	chr2	57777824	57778606	Zm00001d003763	-	chr2	57777824	57778606	Zm00001eb083650	Zm00001eb083650	-	782
Zm00001d003768	chr2	58108068	58108561	Zm00001d003768	+	chr2	58108033	58108761	Zm00001eb083700	Zm00001eb083700	+	493
Zm00001d003772	chr2	58245811	58247072	Zm00001d003772	+	chr2	58242989	58246990	Zm00001eb083740	Zm00001eb083740	+	1179
Zm00001d003774	chr2	58350214	58353418	Zm00001d003774	-	chr2	58350214	58353418	Zm00001eb083760	Zm00001eb083760	-	3204
Zm00001d003776	chr2	58740626	58742595	Zm00001d003776	+	chr2	58739723	58742595	Zm00001eb083790	Zm00001eb083790	+	1969
Zm00001d003779	chr2	58992726	58994069	Zm00001d003779	-	chr2	58992726	58994069	Zm00001eb083820	Zm00001eb083820	-	1343
Zm00001d003781	chr2	59030515	59032431	Zm00001d003781	-	chr2	59030515	59032431	Zm00001eb083840	Zm00001eb083840	-	1916
Zm00001d003785	chr2	59165216	59166238	Zm00001d003785	-	.	-1	-1	.	-1	.	0
Zm00001d003789	chr2	59236484	59237929	Zm00001d003789	+	chr2	59236484	59237929	Zm00001eb083900	Zm00001eb083900	+	1445
Zm00001d003790	chr2	59240242	59241390	Zm00001d003790	-	.	-1	-1	.	-1	.	0
Zm00001d003791	chr2	59322414	59325176	Zm00001d003791	-	chr2	59322561	59325176	Zm00001eb083880	Zm00001eb083880	-	2615
Zm00001d003793	chr2	59343590	59346626	Zm00001d003793	+	chr2	59344655	59344999	Zm00001eb083930	Zm00001eb083930	+	344
Zm00001d003794	chr2	59410354	59413116	Zm00001d003794	-	chr2	59410354	59413230	Zm00001eb083880	Zm00001eb083880	-	2762
Zm00001d003796	chr2	59535228	59536750	Zm00001d003796	-	chr2	59535228	59536750	Zm00001eb083940	Zm00001eb083940	-	1522
Zm00001d003797	chr2	59574476	59574943	Zm00001d003797	-	chr2	59574476	59574943	Zm00001eb083950	Zm00001eb083950	-	467
Zm00001d003799	chr2	59647355	59647888	Zm00001d003799	-	chr2	59647355	59647903	Zm00001eb083970	Zm00001eb083970	-	533
Zm00001d003801	chr2	59684972	59687029	Zm00001d003801	+	chr2	59686652	59687029	Zm00001eb084000	Zm00001eb084000	+	377
Zm00001d003806	chr2	59926786	59927052	Zm00001d003806	-	chr2	59926786	59927052	Zm00001eb084040	Zm00001eb084040	-	266
Zm00001d003809	chr2	60047134	60049674	Zm00001d003809	-	.	-1	-1	.	-1	.	0
Zm00001d003811	chr2	60375750	60377334	Zm00001d003811	+	chr2	60376542	60377213	Zm00001eb084090	Zm00001eb084090	+	671
Zm00001d003829	chr2	61028171	61029205	Zm00001d003829	-	chr2	61028171	61029205	Zm00001eb084240	Zm00001eb084240	-	1034
Zm00001d003841	chr2	61766436	61767566	Zm00001d003841	+	chr2	61766374	61767566	Zm00001eb084370	Zm00001eb084370	+	1130
Zm00001d003856	chr2	63397504	63398850	Zm00001d003856	-	chr2	63397504	63398771	Zm00001eb084580	Zm00001eb084580	-	1267
Zm00001d003859	chr2	63909109	63913702	Zm00001d003859	+	chr2	63909172	63913702	Zm00001eb084600	Zm00001eb084600	+	4530
Zm00001d003865	chr2	64368436	64369170	Zm00001d003865	+	chr2	64368436	64369170	Zm00001eb084680	Zm00001eb084680	+	734
Zm00001d003866	chr2	64455037	64455928	Zm00001d003866	-	chr2	64455037	64456682	Zm00001eb084690	Zm00001eb084690	-	891
